"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New York County, NY"	"36061"	"25-34 years"	"25-34"	"2008"	"2008"	13	338808	Unreliable
	"New York County, NY"	"36061"	"25-34 years"	"25-34"	"2009"	"2009"	15	338885	Unreliable
	"New York County, NY"	"36061"	"25-34 years"	"25-34"	"2011"	"2011"	13	354422	Unreliable
	"New York County, NY"	"36061"	"35-44 years"	"35-44"	"2007"	"2007"	17	249257	Unreliable
	"New York County, NY"	"36061"	"35-44 years"	"35-44"	"2008"	"2008"	17	244517	Unreliable
	"New York County, NY"	"36061"	"35-44 years"	"35-44"	"2009"	"2009"	16	237964	Unreliable
	"New York County, NY"	"36061"	"35-44 years"	"35-44"	"2011"	"2011"	16	234534	Unreliable
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2007"	"2007"	23	203825	11.3
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2008"	"2008"	34	203902	16.7
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2009"	"2009"	20	202953	9.9
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2010"	"2010"	18	202969	Unreliable
	"New York County, NY"	"36061"	"45-54 years"	"45-54"	"2011"	"2011"	22	203755	10.8
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2007"	"2007"	13	172205	Unreliable
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2008"	"2008"	10	173551	Unreliable
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2009"	"2009"	12	175958	Unreliable
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2010"	"2010"	14	178222	Unreliable
	"New York County, NY"	"36061"	"55-64 years"	"55-64"	"2011"	"2011"	10	182592	Unreliable
	"Onondaga County, NY"	"36067"	"45-54 years"	"45-54"	"2009"	"2009"	11	71574	Unreliable
	"Orange County, NY"	"36071"	"45-54 years"	"45-54"	"2011"	"2011"	15	58116	Unreliable
	"Queens County, NY"	"36081"	"15-24 years"	"15-24"	"2011"	"2011"	12	293250	Unreliable
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2007"	"2007"	22	351172	6.3
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2008"	"2008"	17	355317	Unreliable
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2009"	"2009"	14	361193	Unreliable
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2010"	"2010"	15	362130	Unreliable
	"Queens County, NY"	"36081"	"25-34 years"	"25-34"	"2011"	"2011"	13	366485	Unreliable
	"Queens County, NY"	"36081"	"35-44 years"	"35-44"	"2007"	"2007"	24	334150	7.2
	"Queens County, NY"	"36081"	"35-44 years"	"35-44"	"2008"	"2008"	22	330762	6.7
	"Queens County, NY"	"36081"	"35-44 years"	"35-44"	"2009"	"2009"	23	327777	7.0
	"Queens County, NY"	"36081"	"35-44 years"	"35-44"	"2010"	"2010"	20	326279	6.1
	"Queens County, NY"	"36081"	"35-44 years"	"35-44"	"2011"	"2011"	20	324904	6.2
	"Queens County, NY"	"36081"	"45-54 years"	"45-54"	"2007"	"2007"	30	313503	9.6
	"Queens County, NY"	"36081"	"45-54 years"	"45-54"	"2008"	"2008"	29	316786	9.2
	"Queens County, NY"	"36081"	"45-54 years"	"45-54"	"2009"	"2009"	26	321465	8.1
	"Queens County, NY"	"36081"	"45-54 years"	"45-54"	"2010"	"2010"	31	322884	9.6
	"Queens County, NY"	"36081"	"45-54 years"	"45-54"	"2011"	"2011"	24	323702	7.4
	"Queens County, NY"	"36081"	"55-64 years"	"55-64"	"2008"	"2008"	20	239702	8.3
	"Queens County, NY"	"36081"	"55-64 years"	"55-64"	"2009"	"2009"	12	246697	Unreliable
	"Queens County, NY"	"36081"	"55-64 years"	"55-64"	"2011"	"2011"	20	264984	7.5
	"Richmond County, NY"	"36085"	"25-34 years"	"25-34"	"2010"	"2010"	14	59847	Unreliable
	"Richmond County, NY"	"36085"	"25-34 years"	"25-34"	"2011"	"2011"	11	60205	Unreliable
	"Richmond County, NY"	"36085"	"35-44 years"	"35-44"	"2008"	"2008"	13	68156	Unreliable
	"Richmond County, NY"	"36085"	"35-44 years"	"35-44"	"2009"	"2009"	15	66659	Unreliable
	"Richmond County, NY"	"36085"	"35-44 years"	"35-44"	"2010"	"2010"	11	65630	Unreliable
	"Richmond County, NY"	"36085"	"35-44 years"	"35-44"	"2011"	"2011"	14	64376	Unreliable
	"Richmond County, NY"	"36085"	"45-54 years"	"45-54"	"2008"	"2008"	10	70879	Unreliable
	"Richmond County, NY"	"36085"	"45-54 years"	"45-54"	"2009"	"2009"	13	71603	Unreliable
	"Richmond County, NY"	"36085"	"45-54 years"	"45-54"	"2010"	"2010"	17	71748	Unreliable
	"Richmond County, NY"	"36085"	"45-54 years"	"45-54"	"2011"	"2011"	20	71460	28.0
	"Suffolk County, NY"	"36103"	"15-24 years"	"15-24"	"2007"	"2007"	12	191606	Unreliable
	"Suffolk County, NY"	"36103"	"15-24 years"	"15-24"	"2008"	"2008"	20	193895	10.3
	"Suffolk County, NY"	"36103"	"15-24 years"	"15-24"	"2009"	"2009"	25	195786	12.8
	"Suffolk County, NY"	"36103"	"15-24 years"	"15-24"	"2010"	"2010"	27	197363	13.7
	"Suffolk County, NY"	"36103"	"15-24 years"	"15-24"	"2011"	"2011"	37	199508	18.5
	"Suffolk County, NY"	"36103"	"25-34 years"	"25-34"	"2007"	"2007"	39	163573	23.8
	"Suffolk County, NY"	"36103"	"25-34 years"	"25-34"	"2008"	"2008"	27	164492	16.4
	"Suffolk County, NY"	"36103"	"25-34 years"	"25-34"	"2009"	"2009"	23	165313	13.9
	"Suffolk County, NY"	"36103"	"25-34 years"	"25-34"	"2010"	"2010"	28	166685	16.8
	"Suffolk County, NY"	"36103"	"25-34 years"	"25-34"	"2011"	"2011"	52	167527	31.0
	"Suffolk County, NY"	"36103"	"35-44 years"	"35-44"	"2007"	"2007"	33	235912	14.0
	"Suffolk County, NY"	"36103"	"35-44 years"	"35-44"	"2008"	"2008"	38	227924	16.7
	"Suffolk County, NY"	"36103"	"35-44 years"	"35-44"	"2009"	"2009"	30	219454	13.7
	"Suffolk County, NY"	"36103"	"35-44 years"	"35-44"	"2010"	"2010"	34	213341	15.9
	"Suffolk County, NY"	"36103"	"35-44 years"	"35-44"	"2011"	"2011"	49	206169	23.8
	"Suffolk County, NY"	"36103"	"45-54 years"	"45-54"	"2007"	"2007"	40	231621	17.3
	"Suffolk County, NY"	"36103"	"45-54 years"	"45-54"	"2008"	"2008"	47	237045	19.8
	"Suffolk County, NY"	"36103"	"45-54 years"	"45-54"	"2009"	"2009"	35	242720	14.4
	"Suffolk County, NY"	"36103"	"45-54 years"	"45-54"	"2010"	"2010"	42	245782	17.1
	"Suffolk County, NY"	"36103"	"45-54 years"	"45-54"	"2011"	"2011"	57	247082	23.1
	"Suffolk County, NY"	"36103"	"55-64 years"	"55-64"	"2008"	"2008"	16	169103	Unreliable
	"Suffolk County, NY"	"36103"	"55-64 years"	"55-64"	"2010"	"2010"	16	178216	Unreliable
	"Suffolk County, NY"	"36103"	"55-64 years"	"55-64"	"2011"	"2011"	23	185387	12.4
	"Westchester County, NY"	"36119"	"25-34 years"	"25-34"	"2009"	"2009"	10	107145	Unreliable
	"Westchester County, NY"	"36119"	"35-44 years"	"35-44"	"2007"	"2007"	18	142002	Unreliable
	"Westchester County, NY"	"36119"	"35-44 years"	"35-44"	"2009"	"2009"	11	135297	Unreliable
	"Westchester County, NY"	"36119"	"35-44 years"	"35-44"	"2011"	"2011"	12	130727	Unreliable
	"Westchester County, NY"	"36119"	"45-54 years"	"45-54"	"2007"	"2007"	16	144013	Unreliable
	"Westchester County, NY"	"36119"	"45-54 years"	"45-54"	"2008"	"2008"	15	145861	Unreliable
	"Westchester County, NY"	"36119"	"45-54 years"	"45-54"	"2009"	"2009"	20	148293	13.5
	"Westchester County, NY"	"36119"	"45-54 years"	"45-54"	"2010"	"2010"	12	149032	Unreliable
	"Westchester County, NY"	"36119"	"45-54 years"	"45-54"	"2011"	"2011"	14	149443	Unreliable
	"Westchester County, NY"	"36119"	"55-64 years"	"55-64"	"2011"	"2011"	12	119403	Unreliable
	"Cumberland County, NC"	"37051"	"25-34 years"	"25-34"	"2011"	"2011"	10	52939	Unreliable
	"Forsyth County, NC"	"37067"	"45-54 years"	"45-54"	"2009"	"2009"	13	51120	Unreliable
	"Forsyth County, NC"	"37067"	"45-54 years"	"45-54"	"2011"	"2011"	10	50894	Unreliable
	"Gaston County, NC"	"37071"	"25-34 years"	"25-34"	"2007"	"2007"	12	24885	Unreliable
	"Gaston County, NC"	"37071"	"35-44 years"	"35-44"	"2009"	"2009"	15	31175	Unreliable
	"Gaston County, NC"	"37071"	"35-44 years"	"35-44"	"2011"	"2011"	11	30008	Unreliable
	"Gaston County, NC"	"37071"	"45-54 years"	"45-54"	"2007"	"2007"	12	29690	Unreliable
	"Gaston County, NC"	"37071"	"45-54 years"	"45-54"	"2010"	"2010"	13	30869	Unreliable
	"Guilford County, NC"	"37081"	"45-54 years"	"45-54"	"2007"	"2007"	12	66767	Unreliable
	"Guilford County, NC"	"37081"	"45-54 years"	"45-54"	"2008"	"2008"	10	67761	Unreliable
	"Guilford County, NC"	"37081"	"45-54 years"	"45-54"	"2011"	"2011"	10	69762	Unreliable
	"Mecklenburg County, NC"	"37119"	"25-34 years"	"25-34"	"2008"	"2008"	10	151335	Unreliable
	"Mecklenburg County, NC"	"37119"	"25-34 years"	"25-34"	"2011"	"2011"	10	158382	Unreliable
	"Mecklenburg County, NC"	"37119"	"35-44 years"	"35-44"	"2007"	"2007"	11	142641	Unreliable
	"Mecklenburg County, NC"	"37119"	"35-44 years"	"35-44"	"2011"	"2011"	10	148002	Unreliable
	"Mecklenburg County, NC"	"37119"	"45-54 years"	"45-54"	"2007"	"2007"	10	118389	Unreliable
	"Mecklenburg County, NC"	"37119"	"45-54 years"	"45-54"	"2008"	"2008"	10	121960	Unreliable
	"Mecklenburg County, NC"	"37119"	"45-54 years"	"45-54"	"2010"	"2010"	11	126985	Unreliable
	"Mecklenburg County, NC"	"37119"	"45-54 years"	"45-54"	"2011"	"2011"	10	129697	Unreliable
	"Mecklenburg County, NC"	"37119"	"55-64 years"	"55-64"	"2010"	"2010"	11	89800	Unreliable
	"New Hanover County, NC"	"37129"	"25-34 years"	"25-34"	"2011"	"2011"	12	29489	Unreliable
	"Wake County, NC"	"37183"	"35-44 years"	"35-44"	"2007"	"2007"	12	139592	Unreliable
	"Wake County, NC"	"37183"	"35-44 years"	"35-44"	"2008"	"2008"	10	143392	Unreliable
	"Wake County, NC"	"37183"	"35-44 years"	"35-44"	"2011"	"2011"	10	148753	Unreliable
	"Wake County, NC"	"37183"	"45-54 years"	"45-54"	"2010"	"2010"	11	130947	Unreliable
	"Wilkes County, NC"	"37193"	"45-54 years"	"45-54"	"2009"	"2009"	11	10693	Unreliable
	"Butler County, OH"	"39017"	"25-34 years"	"25-34"	"2009"	"2009"	12	45067	Unreliable
	"Butler County, OH"	"39017"	"25-34 years"	"25-34"	"2011"	"2011"	14	45343	Unreliable
	"Butler County, OH"	"39017"	"35-44 years"	"35-44"	"2008"	"2008"	10	50670	Unreliable
	"Butler County, OH"	"39017"	"35-44 years"	"35-44"	"2009"	"2009"	10	49610	Unreliable
	"Butler County, OH"	"39017"	"35-44 years"	"35-44"	"2010"	"2010"	12	48787	Unreliable
	"Butler County, OH"	"39017"	"35-44 years"	"35-44"	"2011"	"2011"	16	48193	Unreliable
	"Butler County, OH"	"39017"	"45-54 years"	"45-54"	"2007"	"2007"	12	53224	Unreliable
	"Butler County, OH"	"39017"	"45-54 years"	"45-54"	"2009"	"2009"	11	54636	Unreliable
	"Butler County, OH"	"39017"	"45-54 years"	"45-54"	"2010"	"2010"	10	54678	Unreliable
	"Butler County, OH"	"39017"	"45-54 years"	"45-54"	"2011"	"2011"	12	54391	Unreliable
	"Clark County, OH"	"39023"	"45-54 years"	"45-54"	"2011"	"2011"	13	19630	Unreliable
	"Clermont County, OH"	"39025"	"25-34 years"	"25-34"	"2010"	"2010"	11	23777	Unreliable
	"Clermont County, OH"	"39025"	"35-44 years"	"35-44"	"2010"	"2010"	11	27367	Unreliable
	"Clermont County, OH"	"39025"	"45-54 years"	"45-54"	"2010"	"2010"	18	31825	Unreliable
	"Clermont County, OH"	"39025"	"45-54 years"	"45-54"	"2011"	"2011"	19	31467	Unreliable
	"Cuyahoga County, OH"	"39035"	"15-24 years"	"15-24"	"2010"	"2010"	12	168465	Unreliable
	"Cuyahoga County, OH"	"39035"	"15-24 years"	"15-24"	"2011"	"2011"	23	166104	13.8
	"Cuyahoga County, OH"	"39035"	"25-34 years"	"25-34"	"2007"	"2007"	11	158257	Unreliable
	"Cuyahoga County, OH"	"39035"	"25-34 years"	"25-34"	"2008"	"2008"	27	157963	17.1
	"Cuyahoga County, OH"	"39035"	"25-34 years"	"25-34"	"2009"	"2009"	17	158277	Unreliable
	"Cuyahoga County, OH"	"39035"	"25-34 years"	"25-34"	"2010"	"2010"	28	157986	17.7
	"Cuyahoga County, OH"	"39035"	"25-34 years"	"25-34"	"2011"	"2011"	31	159409	19.4
	"Cuyahoga County, OH"	"39035"	"35-44 years"	"35-44"	"2007"	"2007"	19	175568	Unreliable
	"Cuyahoga County, OH"	"39035"	"35-44 years"	"35-44"	"2008"	"2008"	16	169040	Unreliable
	"Cuyahoga County, OH"	"39035"	"35-44 years"	"35-44"	"2009"	"2009"	22	162854	13.5
	"Cuyahoga County, OH"	"39035"	"35-44 years"	"35-44"	"2010"	"2010"	29	158873	18.3
	"Cuyahoga County, OH"	"39035"	"35-44 years"	"35-44"	"2011"	"2011"	34	153576	22.1
	"Cuyahoga County, OH"	"39035"	"45-54 years"	"45-54"	"2007"	"2007"	35	201955	17.3
	"Cuyahoga County, OH"	"39035"	"45-54 years"	"45-54"	"2008"	"2008"	37	200862	18.4
	"Cuyahoga County, OH"	"39035"	"45-54 years"	"45-54"	"2009"	"2009"	37	199652	18.5
	"Cuyahoga County, OH"	"39035"	"45-54 years"	"45-54"	"2010"	"2010"	43	197186	21.8
	"Cuyahoga County, OH"	"39035"	"45-54 years"	"45-54"	"2011"	"2011"	63	191656	32.9
	"Cuyahoga County, OH"	"39035"	"55-64 years"	"55-64"	"2007"	"2007"	15	149517	Unreliable
	"Cuyahoga County, OH"	"39035"	"55-64 years"	"55-64"	"2008"	"2008"	23	153114	15.0
	"Cuyahoga County, OH"	"39035"	"55-64 years"	"55-64"	"2009"	"2009"	16	158786	Unreliable
	"Cuyahoga County, OH"	"39035"	"55-64 years"	"55-64"	"2010"	"2010"	27	164111	16.5
	"Cuyahoga County, OH"	"39035"	"55-64 years"	"55-64"	"2011"	"2011"	31	170798	18.2
	"Franklin County, OH"	"39049"	"15-24 years"	"15-24"	"2010"	"2010"	19	183640	Unreliable
	"Franklin County, OH"	"39049"	"15-24 years"	"15-24"	"2011"	"2011"	13	180849	Unreliable
	"Franklin County, OH"	"39049"	"25-34 years"	"25-34"	"2007"	"2007"	16	188432	Unreliable
	"Franklin County, OH"	"39049"	"25-34 years"	"25-34"	"2008"	"2008"	19	189547	Unreliable
	"Franklin County, OH"	"39049"	"25-34 years"	"25-34"	"2009"	"2009"	32	190967	16.8
	"Franklin County, OH"	"39049"	"25-34 years"	"25-34"	"2010"	"2010"	40	190763	21.0
	"Franklin County, OH"	"39049"	"25-34 years"	"25-34"	"2011"	"2011"	41	196783	20.8
	"Franklin County, OH"	"39049"	"35-44 years"	"35-44"	"2007"	"2007"	20	161280	12.4
	"Franklin County, OH"	"39049"	"35-44 years"	"35-44"	"2008"	"2008"	28	159716	17.5
	"Franklin County, OH"	"39049"	"35-44 years"	"35-44"	"2009"	"2009"	22	158144	13.9
	"Franklin County, OH"	"39049"	"35-44 years"	"35-44"	"2010"	"2010"	44	157860	27.9
	"Franklin County, OH"	"39049"	"35-44 years"	"35-44"	"2011"	"2011"	32	158476	20.2
	"Franklin County, OH"	"39049"	"45-54 years"	"45-54"	"2007"	"2007"	23	156462	14.7
	"Franklin County, OH"	"39049"	"45-54 years"	"45-54"	"2008"	"2008"	18	158050	Unreliable
	"Franklin County, OH"	"39049"	"45-54 years"	"45-54"	"2009"	"2009"	20	159535	12.5
	"Franklin County, OH"	"39049"	"45-54 years"	"45-54"	"2010"	"2010"	41	159905	25.6
	"Franklin County, OH"	"39049"	"45-54 years"	"45-54"	"2011"	"2011"	60	159127	37.7
	"Franklin County, OH"	"39049"	"55-64 years"	"55-64"	"2008"	"2008"	10	112956	Unreliable
	"Franklin County, OH"	"39049"	"55-64 years"	"55-64"	"2010"	"2010"	16	121877	Unreliable
	"Franklin County, OH"	"39049"	"55-64 years"	"55-64"	"2011"	"2011"	20	128430	15.6
	"Hamilton County, OH"	"39061"	"25-34 years"	"25-34"	"2007"	"2007"	12	105296	Unreliable
	"Hamilton County, OH"	"39061"	"25-34 years"	"25-34"	"2008"	"2008"	18	105921	Unreliable
	"Hamilton County, OH"	"39061"	"25-34 years"	"25-34"	"2010"	"2010"	21	108115	19.4
	"Hamilton County, OH"	"39061"	"25-34 years"	"25-34"	"2011"	"2011"	29	110377	26.3
	"Hamilton County, OH"	"39061"	"35-44 years"	"35-44"	"2007"	"2007"	16	106250	Unreliable
	"Hamilton County, OH"	"39061"	"35-44 years"	"35-44"	"2008"	"2008"	14	103011	Unreliable
	"Hamilton County, OH"	"39061"	"35-44 years"	"35-44"	"2009"	"2009"	13	99704	Unreliable
	"Hamilton County, OH"	"39061"	"35-44 years"	"35-44"	"2010"	"2010"	22	97846	22.5
	"Hamilton County, OH"	"39061"	"35-44 years"	"35-44"	"2011"	"2011"	34	95353	35.7
	"Hamilton County, OH"	"39061"	"45-54 years"	"45-54"	"2007"	"2007"	26	121874	21.3
	"Hamilton County, OH"	"39061"	"45-54 years"	"45-54"	"2008"	"2008"	27	121424	22.2
	"Hamilton County, OH"	"39061"	"45-54 years"	"45-54"	"2009"	"2009"	13	120839	Unreliable
	"Hamilton County, OH"	"39061"	"45-54 years"	"45-54"	"2010"	"2010"	39	119898	32.5
	"Hamilton County, OH"	"39061"	"45-54 years"	"45-54"	"2011"	"2011"	45	116934	38.5
	"Hamilton County, OH"	"39061"	"55-64 years"	"55-64"	"2010"	"2010"	12	95939	Unreliable
	"Hamilton County, OH"	"39061"	"55-64 years"	"55-64"	"2011"	"2011"	14	100701	Unreliable
	"Lake County, OH"	"39085"	"25-34 years"	"25-34"	"2011"	"2011"	10	25947	Unreliable
	"Lake County, OH"	"39085"	"45-54 years"	"45-54"	"2007"	"2007"	10	37684	Unreliable
	"Lake County, OH"	"39085"	"45-54 years"	"45-54"	"2011"	"2011"	11	36974	Unreliable
	"Lucas County, OH"	"39095"	"25-34 years"	"25-34"	"2010"	"2010"	12	55943	Unreliable
	"Lucas County, OH"	"39095"	"45-54 years"	"45-54"	"2007"	"2007"	11	66162	Unreliable
	"Lucas County, OH"	"39095"	"45-54 years"	"45-54"	"2008"	"2008"	11	65666	Unreliable
	"Lucas County, OH"	"39095"	"45-54 years"	"45-54"	"2010"	"2010"	12	64441	Unreliable
	"Mahoning County, OH"	"39099"	"25-34 years"	"25-34"	"2011"	"2011"	12	25891	Unreliable
	"Mahoning County, OH"	"39099"	"35-44 years"	"35-44"	"2011"	"2011"	10	27770	Unreliable
	"Mahoning County, OH"	"39099"	"45-54 years"	"45-54"	"2010"	"2010"	10	36598	Unreliable
	"Montgomery County, OH"	"39113"	"25-34 years"	"25-34"	"2007"	"2007"	13	67871	Unreliable
	"Montgomery County, OH"	"39113"	"25-34 years"	"25-34"	"2008"	"2008"	17	67149	Unreliable
	"Montgomery County, OH"	"39113"	"25-34 years"	"25-34"	"2010"	"2010"	13	67089	Unreliable
	"Montgomery County, OH"	"39113"	"25-34 years"	"25-34"	"2011"	"2011"	11	68263	Unreliable
	"Montgomery County, OH"	"39113"	"35-44 years"	"35-44"	"2007"	"2007"	19	71984	Unreliable
	"Montgomery County, OH"	"39113"	"35-44 years"	"35-44"	"2008"	"2008"	18	69464	Unreliable
	"Montgomery County, OH"	"39113"	"35-44 years"	"35-44"	"2009"	"2009"	11	67100	Unreliable
	"Montgomery County, OH"	"39113"	"35-44 years"	"35-44"	"2010"	"2010"	13	65645	Unreliable
	"Montgomery County, OH"	"39113"	"35-44 years"	"35-44"	"2011"	"2011"	11	63627	Unreliable
	"Montgomery County, OH"	"39113"	"45-54 years"	"45-54"	"2007"	"2007"	29	80301	36.1
	"Montgomery County, OH"	"39113"	"45-54 years"	"45-54"	"2008"	"2008"	16	79857	Unreliable
	"Montgomery County, OH"	"39113"	"45-54 years"	"45-54"	"2009"	"2009"	15	79447	Unreliable
	"Montgomery County, OH"	"39113"	"45-54 years"	"45-54"	"2011"	"2011"	18	77186	Unreliable
	"Stark County, OH"	"39151"	"45-54 years"	"45-54"	"2011"	"2011"	10	56200	Unreliable
	"Summit County, OH"	"39153"	"25-34 years"	"25-34"	"2010"	"2010"	16	64539	Unreliable
	"Summit County, OH"	"39153"	"45-54 years"	"45-54"	"2007"	"2007"	11	85503	Unreliable
	"Summit County, OH"	"39153"	"45-54 years"	"45-54"	"2010"	"2010"	11	84435	Unreliable
	"Summit County, OH"	"39153"	"45-54 years"	"45-54"	"2011"	"2011"	14	82489	Unreliable
	"Trumbull County, OH"	"39155"	"25-34 years"	"25-34"	"2010"	"2010"	11	22343	Unreliable
	"Trumbull County, OH"	"39155"	"25-34 years"	"25-34"	"2011"	"2011"	10	22369	Unreliable
	"Trumbull County, OH"	"39155"	"45-54 years"	"45-54"	"2011"	"2011"	10	31516	Unreliable
	"Cleveland County, OK"	"40027"	"25-34 years"	"25-34"	"2010"	"2010"	11	39695	Unreliable
	"Oklahoma County, OK"	"40109"	"15-24 years"	"15-24"	"2011"	"2011"	12	101527	Unreliable
	"Oklahoma County, OK"	"40109"	"25-34 years"	"25-34"	"2007"	"2007"	10	102773	Unreliable
	"Oklahoma County, OK"	"40109"	"25-34 years"	"25-34"	"2010"	"2010"	15	109189	Unreliable
	"Oklahoma County, OK"	"40109"	"25-34 years"	"25-34"	"2011"	"2011"	14	113522	Unreliable
	"Oklahoma County, OK"	"40109"	"35-44 years"	"35-44"	"2007"	"2007"	24	90032	26.7
	"Oklahoma County, OK"	"40109"	"35-44 years"	"35-44"	"2009"	"2009"	13	88561	Unreliable
	"Oklahoma County, OK"	"40109"	"35-44 years"	"35-44"	"2010"	"2010"	18	88765	Unreliable
	"Oklahoma County, OK"	"40109"	"35-44 years"	"35-44"	"2011"	"2011"	15	89672	Unreliable
	"Oklahoma County, OK"	"40109"	"45-54 years"	"45-54"	"2007"	"2007"	36	98176	36.7
	"Oklahoma County, OK"	"40109"	"45-54 years"	"45-54"	"2008"	"2008"	22	98526	22.3
	"Oklahoma County, OK"	"40109"	"45-54 years"	"45-54"	"2009"	"2009"	22	98630	22.3
	"Oklahoma County, OK"	"40109"	"45-54 years"	"45-54"	"2010"	"2010"	35	98023	35.7
	"Oklahoma County, OK"	"40109"	"45-54 years"	"45-54"	"2011"	"2011"	25	96971	25.8
	"Oklahoma County, OK"	"40109"	"55-64 years"	"55-64"	"2009"	"2009"	13	77769	Unreliable
	"Oklahoma County, OK"	"40109"	"55-64 years"	"55-64"	"2010"	"2010"	21	79909	26.3
	"Oklahoma County, OK"	"40109"	"55-64 years"	"55-64"	"2011"	"2011"	13	84044	Unreliable
	"Tulsa County, OK"	"40143"	"15-24 years"	"15-24"	"2007"	"2007"	16	82192	Unreliable
	"Tulsa County, OK"	"40143"	"15-24 years"	"15-24"	"2008"	"2008"	15	82693	Unreliable
	"Tulsa County, OK"	"40143"	"15-24 years"	"15-24"	"2009"	"2009"	14	83350	Unreliable
	"Tulsa County, OK"	"40143"	"15-24 years"	"15-24"	"2010"	"2010"	11	83827	Unreliable
	"Tulsa County, OK"	"40143"	"25-34 years"	"25-34"	"2007"	"2007"	33	82118	40.2
	"Tulsa County, OK"	"40143"	"25-34 years"	"25-34"	"2008"	"2008"	15	83471	Unreliable
	"Tulsa County, OK"	"40143"	"25-34 years"	"25-34"	"2009"	"2009"	22	86197	25.5
	"Tulsa County, OK"	"40143"	"25-34 years"	"25-34"	"2010"	"2010"	22	87168	25.2
	"Tulsa County, OK"	"40143"	"25-34 years"	"25-34"	"2011"	"2011"	16	88947	Unreliable
	"Tulsa County, OK"	"40143"	"35-44 years"	"35-44"	"2007"	"2007"	23	79385	29.0
	"Tulsa County, OK"	"40143"	"35-44 years"	"35-44"	"2008"	"2008"	18	78823	Unreliable
	"Tulsa County, OK"	"40143"	"35-44 years"	"35-44"	"2009"	"2009"	19	78320	Unreliable
	"Tulsa County, OK"	"40143"	"35-44 years"	"35-44"	"2010"	"2010"	24	78473	30.6
	"Tulsa County, OK"	"40143"	"35-44 years"	"35-44"	"2011"	"2011"	14	78562	Unreliable
	"Tulsa County, OK"	"40143"	"45-54 years"	"45-54"	"2007"	"2007"	24	83794	28.6
	"Tulsa County, OK"	"40143"	"45-54 years"	"45-54"	"2008"	"2008"	31	84371	36.7
	"Tulsa County, OK"	"40143"	"45-54 years"	"45-54"	"2009"	"2009"	27	84233	32.1
	"Tulsa County, OK"	"40143"	"45-54 years"	"45-54"	"2010"	"2010"	27	83642	32.3
	"Tulsa County, OK"	"40143"	"45-54 years"	"45-54"	"2011"	"2011"	27	82479	32.7
	"Tulsa County, OK"	"40143"	"55-64 years"	"55-64"	"2009"	"2009"	14	66330	Unreliable
	"Tulsa County, OK"	"40143"	"55-64 years"	"55-64"	"2010"	"2010"	11	68168	Unreliable
	"Clackamas County, OR"	"41005"	"35-44 years"	"35-44"	"2011"	"2011"	17	49587	Unreliable
	"Clackamas County, OR"	"41005"	"45-54 years"	"45-54"	"2007"	"2007"	13	60531	Unreliable
	"Clackamas County, OR"	"41005"	"45-54 years"	"45-54"	"2009"	"2009"	13	60197	Unreliable
	"Clackamas County, OR"	"41005"	"45-54 years"	"45-54"	"2010"	"2010"	11	59872	Unreliable
	"Lane County, OR"	"41039"	"25-34 years"	"25-34"	"2007"	"2007"	10	42366	Unreliable
	"Lane County, OR"	"41039"	"25-34 years"	"25-34"	"2009"	"2009"	14	45449	Unreliable
	"Lane County, OR"	"41039"	"35-44 years"	"35-44"	"2008"	"2008"	11	41503	Unreliable
	"Lane County, OR"	"41039"	"35-44 years"	"35-44"	"2011"	"2011"	12	40121	Unreliable
	"Lane County, OR"	"41039"	"45-54 years"	"45-54"	"2007"	"2007"	13	50822	Unreliable
	"Lane County, OR"	"41039"	"45-54 years"	"45-54"	"2009"	"2009"	22	48843	45.0
	"Marion County, OR"	"41047"	"45-54 years"	"45-54"	"2009"	"2009"	14	41215	Unreliable
	"Multnomah County, OR"	"41051"	"25-34 years"	"25-34"	"2007"	"2007"	24	126076	19.0
	"Multnomah County, OR"	"41051"	"25-34 years"	"25-34"	"2008"	"2008"	21	130259	16.1
	"Multnomah County, OR"	"41051"	"25-34 years"	"25-34"	"2009"	"2009"	17	134608	Unreliable
