"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Pinellas County, FL"	"12103"	"55-64 years"	"55-64"	"2014"	"2014"	16	144544	Unreliable
	"Pinellas County, FL"	"12103"	"55-64 years"	"55-64"	"2015"	"2015"	11	148576	Unreliable
	"Pinellas County, FL"	"12103"	"55-64 years"	"55-64"	"2016"	"2016"	17	152001	Unreliable
	"Pinellas County, FL"	"12103"	"55-64 years"	"55-64"	"2017"	"2017"	16	154739	Unreliable
	"Sarasota County, FL"	"12115"	"25-34 years"	"25-34"	"2015"	"2015"	14	33941	Unreliable
	"Sarasota County, FL"	"12115"	"35-44 years"	"35-44"	"2015"	"2015"	14	35654	Unreliable
	"Sarasota County, FL"	"12115"	"35-44 years"	"35-44"	"2017"	"2017"	12	35302	Unreliable
	"Sarasota County, FL"	"12115"	"45-54 years"	"45-54"	"2012"	"2012"	19	50640	Unreliable
	"Sarasota County, FL"	"12115"	"45-54 years"	"45-54"	"2013"	"2013"	15	49796	Unreliable
	"Sarasota County, FL"	"12115"	"45-54 years"	"45-54"	"2015"	"2015"	11	49299	Unreliable
	"Sarasota County, FL"	"12115"	"55-64 years"	"55-64"	"2012"	"2012"	14	59236	Unreliable
	"Sarasota County, FL"	"12115"	"55-64 years"	"55-64"	"2015"	"2015"	14	62632	Unreliable
	"Sarasota County, FL"	"12115"	"55-64 years"	"55-64"	"2016"	"2016"	11	64123	Unreliable
	"Sarasota County, FL"	"12115"	"55-64 years"	"55-64"	"2017"	"2017"	10	65211	Unreliable
	"Seminole County, FL"	"12117"	"15-24 years"	"15-24"	"2016"	"2016"	12	56606	Unreliable
	"Seminole County, FL"	"12117"	"25-34 years"	"25-34"	"2013"	"2013"	10	59952	Unreliable
	"Seminole County, FL"	"12117"	"25-34 years"	"25-34"	"2014"	"2014"	13	62147	Unreliable
	"Seminole County, FL"	"12117"	"25-34 years"	"25-34"	"2015"	"2015"	11	64007	Unreliable
	"Seminole County, FL"	"12117"	"25-34 years"	"25-34"	"2016"	"2016"	12	65614	Unreliable
	"Seminole County, FL"	"12117"	"25-34 years"	"25-34"	"2017"	"2017"	24	67280	35.7
	"Seminole County, FL"	"12117"	"35-44 years"	"35-44"	"2015"	"2015"	11	59854	Unreliable
	"Seminole County, FL"	"12117"	"35-44 years"	"35-44"	"2016"	"2016"	14	60580	Unreliable
	"Seminole County, FL"	"12117"	"35-44 years"	"35-44"	"2017"	"2017"	14	62951	Unreliable
	"Seminole County, FL"	"12117"	"45-54 years"	"45-54"	"2012"	"2012"	10	66564	Unreliable
	"Seminole County, FL"	"12117"	"45-54 years"	"45-54"	"2013"	"2013"	15	65894	Unreliable
	"Seminole County, FL"	"12117"	"45-54 years"	"45-54"	"2016"	"2016"	12	65612	Unreliable
	"Seminole County, FL"	"12117"	"45-54 years"	"45-54"	"2017"	"2017"	13	65283	Unreliable
	"Volusia County, FL"	"12127"	"25-34 years"	"25-34"	"2012"	"2012"	12	52028	Unreliable
	"Volusia County, FL"	"12127"	"25-34 years"	"25-34"	"2013"	"2013"	12	53843	Unreliable
	"Volusia County, FL"	"12127"	"25-34 years"	"25-34"	"2014"	"2014"	12	55736	Unreliable
	"Volusia County, FL"	"12127"	"25-34 years"	"25-34"	"2015"	"2015"	17	58241	Unreliable
	"Volusia County, FL"	"12127"	"25-34 years"	"25-34"	"2016"	"2016"	22	60635	36.3
	"Volusia County, FL"	"12127"	"25-34 years"	"25-34"	"2017"	"2017"	24	62193	38.6
	"Volusia County, FL"	"12127"	"35-44 years"	"35-44"	"2012"	"2012"	19	53941	Unreliable
	"Volusia County, FL"	"12127"	"35-44 years"	"35-44"	"2013"	"2013"	15	53459	Unreliable
	"Volusia County, FL"	"12127"	"35-44 years"	"35-44"	"2014"	"2014"	15	53677	Unreliable
	"Volusia County, FL"	"12127"	"35-44 years"	"35-44"	"2015"	"2015"	18	54231	Unreliable
	"Volusia County, FL"	"12127"	"35-44 years"	"35-44"	"2016"	"2016"	19	54872	Unreliable
	"Volusia County, FL"	"12127"	"35-44 years"	"35-44"	"2017"	"2017"	24	55913	42.9
	"Volusia County, FL"	"12127"	"45-54 years"	"45-54"	"2012"	"2012"	18	71432	Unreliable
	"Volusia County, FL"	"12127"	"45-54 years"	"45-54"	"2013"	"2013"	22	69860	31.5
	"Volusia County, FL"	"12127"	"45-54 years"	"45-54"	"2014"	"2014"	11	69233	Unreliable
	"Volusia County, FL"	"12127"	"45-54 years"	"45-54"	"2015"	"2015"	17	68873	Unreliable
	"Volusia County, FL"	"12127"	"45-54 years"	"45-54"	"2016"	"2016"	15	68664	Unreliable
	"Volusia County, FL"	"12127"	"45-54 years"	"45-54"	"2017"	"2017"	21	68193	30.8
	"Volusia County, FL"	"12127"	"55-64 years"	"55-64"	"2013"	"2013"	10	74486	Unreliable
	"Volusia County, FL"	"12127"	"55-64 years"	"55-64"	"2015"	"2015"	14	78181	Unreliable
	"Volusia County, FL"	"12127"	"55-64 years"	"55-64"	"2016"	"2016"	10	80760	Unreliable
	"Volusia County, FL"	"12127"	"55-64 years"	"55-64"	"2017"	"2017"	15	82609	Unreliable
	"Cherokee County, GA"	"13057"	"25-34 years"	"25-34"	"2015"	"2015"	15	28112	Unreliable
	"Cherokee County, GA"	"13057"	"25-34 years"	"25-34"	"2017"	"2017"	10	29617	Unreliable
	"Cobb County, GA"	"13067"	"15-24 years"	"15-24"	"2014"	"2014"	10	98328	Unreliable
	"Cobb County, GA"	"13067"	"15-24 years"	"15-24"	"2015"	"2015"	11	98412	Unreliable
	"Cobb County, GA"	"13067"	"25-34 years"	"25-34"	"2014"	"2014"	15	104364	Unreliable
	"Cobb County, GA"	"13067"	"25-34 years"	"25-34"	"2015"	"2015"	25	106399	23.5
	"Cobb County, GA"	"13067"	"25-34 years"	"25-34"	"2016"	"2016"	19	107095	Unreliable
	"Cobb County, GA"	"13067"	"25-34 years"	"25-34"	"2017"	"2017"	23	109779	21.0
	"Cobb County, GA"	"13067"	"35-44 years"	"35-44"	"2015"	"2015"	13	108590	Unreliable
	"Cobb County, GA"	"13067"	"35-44 years"	"35-44"	"2016"	"2016"	16	107454	Unreliable
	"Cobb County, GA"	"13067"	"35-44 years"	"35-44"	"2017"	"2017"	20	107558	18.6
	"Cobb County, GA"	"13067"	"45-54 years"	"45-54"	"2015"	"2015"	16	108323	Unreliable
	"Cobb County, GA"	"13067"	"45-54 years"	"45-54"	"2016"	"2016"	18	108828	Unreliable
	"Cobb County, GA"	"13067"	"45-54 years"	"45-54"	"2017"	"2017"	23	108835	21.1
	"Cobb County, GA"	"13067"	"55-64 years"	"55-64"	"2017"	"2017"	17	90894	Unreliable
	"DeKalb County, GA"	"13089"	"25-34 years"	"25-34"	"2015"	"2015"	18	122314	Unreliable
	"DeKalb County, GA"	"13089"	"25-34 years"	"25-34"	"2016"	"2016"	16	124305	Unreliable
	"DeKalb County, GA"	"13089"	"25-34 years"	"25-34"	"2017"	"2017"	13	126878	Unreliable
	"Fulton County, GA"	"13121"	"15-24 years"	"15-24"	"2014"	"2014"	15	141482	Unreliable
	"Fulton County, GA"	"13121"	"25-34 years"	"25-34"	"2012"	"2012"	18	163152	Unreliable
	"Fulton County, GA"	"13121"	"25-34 years"	"25-34"	"2013"	"2013"	12	161606	Unreliable
	"Fulton County, GA"	"13121"	"25-34 years"	"25-34"	"2014"	"2014"	18	163631	Unreliable
	"Fulton County, GA"	"13121"	"25-34 years"	"25-34"	"2015"	"2015"	25	165061	15.1
	"Fulton County, GA"	"13121"	"25-34 years"	"25-34"	"2016"	"2016"	20	169027	11.8
	"Fulton County, GA"	"13121"	"25-34 years"	"25-34"	"2017"	"2017"	24	174599	13.7
	"Fulton County, GA"	"13121"	"35-44 years"	"35-44"	"2013"	"2013"	12	147465	Unreliable
	"Fulton County, GA"	"13121"	"35-44 years"	"35-44"	"2014"	"2014"	18	148305	Unreliable
	"Fulton County, GA"	"13121"	"35-44 years"	"35-44"	"2015"	"2015"	19	148374	Unreliable
	"Fulton County, GA"	"13121"	"35-44 years"	"35-44"	"2016"	"2016"	20	148027	13.5
	"Fulton County, GA"	"13121"	"35-44 years"	"35-44"	"2017"	"2017"	19	148711	Unreliable
	"Fulton County, GA"	"13121"	"45-54 years"	"45-54"	"2013"	"2013"	17	135941	Unreliable
	"Fulton County, GA"	"13121"	"45-54 years"	"45-54"	"2014"	"2014"	16	138084	Unreliable
	"Fulton County, GA"	"13121"	"45-54 years"	"45-54"	"2015"	"2015"	14	140957	Unreliable
	"Fulton County, GA"	"13121"	"45-54 years"	"45-54"	"2016"	"2016"	21	144064	14.6
	"Fulton County, GA"	"13121"	"45-54 years"	"45-54"	"2017"	"2017"	10	144831	Unreliable
	"Fulton County, GA"	"13121"	"55-64 years"	"55-64"	"2012"	"2012"	11	103318	Unreliable
	"Fulton County, GA"	"13121"	"55-64 years"	"55-64"	"2014"	"2014"	11	107053	Unreliable
	"Fulton County, GA"	"13121"	"55-64 years"	"55-64"	"2015"	"2015"	16	110350	Unreliable
	"Fulton County, GA"	"13121"	"55-64 years"	"55-64"	"2016"	"2016"	13	113453	Unreliable
	"Fulton County, GA"	"13121"	"55-64 years"	"55-64"	"2017"	"2017"	19	116780	Unreliable
	"Gwinnett County, GA"	"13135"	"15-24 years"	"15-24"	"2015"	"2015"	13	125912	Unreliable
	"Gwinnett County, GA"	"13135"	"25-34 years"	"25-34"	"2012"	"2012"	11	117229	Unreliable
	"Gwinnett County, GA"	"13135"	"25-34 years"	"25-34"	"2013"	"2013"	15	116252	Unreliable
	"Gwinnett County, GA"	"13135"	"25-34 years"	"25-34"	"2014"	"2014"	18	118268	Unreliable
	"Gwinnett County, GA"	"13135"	"25-34 years"	"25-34"	"2015"	"2015"	15	118791	Unreliable
	"Gwinnett County, GA"	"13135"	"25-34 years"	"25-34"	"2016"	"2016"	17	119313	Unreliable
	"Gwinnett County, GA"	"13135"	"25-34 years"	"25-34"	"2017"	"2017"	24	122229	19.6
	"Gwinnett County, GA"	"13135"	"35-44 years"	"35-44"	"2015"	"2015"	12	135141	Unreliable
	"Gwinnett County, GA"	"13135"	"35-44 years"	"35-44"	"2017"	"2017"	11	134748	Unreliable
	"Gwinnett County, GA"	"13135"	"45-54 years"	"45-54"	"2016"	"2016"	10	135854	Unreliable
	"Paulding County, GA"	"13223"	"25-34 years"	"25-34"	"2014"	"2014"	10	18890	Unreliable
	"Honolulu County, HI"	"15003"	"35-44 years"	"35-44"	"2013"	"2013"	10	123596	Unreliable
	"Honolulu County, HI"	"15003"	"45-54 years"	"45-54"	"2012"	"2012"	15	127193	Unreliable
	"Honolulu County, HI"	"15003"	"45-54 years"	"45-54"	"2013"	"2013"	12	123388	Unreliable
	"Honolulu County, HI"	"15003"	"55-64 years"	"55-64"	"2013"	"2013"	11	115249	Unreliable
	"Honolulu County, HI"	"15003"	"55-64 years"	"55-64"	"2014"	"2014"	11	115107	Unreliable
	"Honolulu County, HI"	"15003"	"55-64 years"	"55-64"	"2015"	"2015"	11	114829	Unreliable
	"Honolulu County, HI"	"15003"	"55-64 years"	"55-64"	"2016"	"2016"	12	118540	Unreliable
	"Honolulu County, HI"	"15003"	"55-64 years"	"55-64"	"2017"	"2017"	14	117855	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2014"	"2014"	10	59443	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2014"	"2014"	10	56410	Unreliable
	"Cook County, IL"	"17031"	"15-24 years"	"15-24"	"2012"	"2012"	39	714837	5.5
	"Cook County, IL"	"17031"	"15-24 years"	"15-24"	"2013"	"2013"	52	704356	7.4
	"Cook County, IL"	"17031"	"15-24 years"	"15-24"	"2014"	"2014"	43	692675	6.2
	"Cook County, IL"	"17031"	"15-24 years"	"15-24"	"2015"	"2015"	36	682007	5.3
	"Cook County, IL"	"17031"	"15-24 years"	"15-24"	"2016"	"2016"	49	670507	7.3
	"Cook County, IL"	"17031"	"15-24 years"	"15-24"	"2017"	"2017"	51	657700	7.8
	"Cook County, IL"	"17031"	"25-34 years"	"25-34"	"2012"	"2012"	109	848021	12.9
	"Cook County, IL"	"17031"	"25-34 years"	"25-34"	"2013"	"2013"	115	852588	13.5
	"Cook County, IL"	"17031"	"25-34 years"	"25-34"	"2014"	"2014"	104	854429	12.2
	"Cook County, IL"	"17031"	"25-34 years"	"25-34"	"2015"	"2015"	103	851014	12.1
	"Cook County, IL"	"17031"	"25-34 years"	"25-34"	"2016"	"2016"	154	848257	18.2
	"Cook County, IL"	"17031"	"25-34 years"	"25-34"	"2017"	"2017"	159	849256	18.7
	"Cook County, IL"	"17031"	"35-44 years"	"35-44"	"2012"	"2012"	115	708629	16.2
	"Cook County, IL"	"17031"	"35-44 years"	"35-44"	"2013"	"2013"	106	711820	14.9
	"Cook County, IL"	"17031"	"35-44 years"	"35-44"	"2014"	"2014"	117	713780	16.4
	"Cook County, IL"	"17031"	"35-44 years"	"35-44"	"2015"	"2015"	95	712590	13.3
	"Cook County, IL"	"17031"	"35-44 years"	"35-44"	"2016"	"2016"	154	702610	21.9
	"Cook County, IL"	"17031"	"35-44 years"	"35-44"	"2017"	"2017"	175	700211	25.0
	"Cook County, IL"	"17031"	"45-54 years"	"45-54"	"2012"	"2012"	158	701734	22.5
	"Cook County, IL"	"17031"	"45-54 years"	"45-54"	"2013"	"2013"	146	694692	21.0
	"Cook County, IL"	"17031"	"45-54 years"	"45-54"	"2014"	"2014"	131	689176	19.0
	"Cook County, IL"	"17031"	"45-54 years"	"45-54"	"2015"	"2015"	148	682180	21.7
	"Cook County, IL"	"17031"	"45-54 years"	"45-54"	"2016"	"2016"	215	670762	32.1
	"Cook County, IL"	"17031"	"45-54 years"	"45-54"	"2017"	"2017"	254	663457	38.3
	"Cook County, IL"	"17031"	"55-64 years"	"55-64"	"2012"	"2012"	64	602166	10.6
	"Cook County, IL"	"17031"	"55-64 years"	"55-64"	"2013"	"2013"	85	615266	13.8
	"Cook County, IL"	"17031"	"55-64 years"	"55-64"	"2014"	"2014"	85	627519	13.5
	"Cook County, IL"	"17031"	"55-64 years"	"55-64"	"2015"	"2015"	123	636913	19.3
	"Cook County, IL"	"17031"	"55-64 years"	"55-64"	"2016"	"2016"	150	638350	23.5
	"Cook County, IL"	"17031"	"55-64 years"	"55-64"	"2017"	"2017"	192	641240	29.9
	"Cook County, IL"	"17031"	"65-74 years"	"65-74"	"2013"	"2013"	10	364419	Unreliable
	"Cook County, IL"	"17031"	"65-74 years"	"65-74"	"2015"	"2015"	14	391489	Unreliable
	"Cook County, IL"	"17031"	"65-74 years"	"65-74"	"2016"	"2016"	16	403182	Unreliable
	"Cook County, IL"	"17031"	"65-74 years"	"65-74"	"2017"	"2017"	30	424122	7.1
	"DuPage County, IL"	"17043"	"15-24 years"	"15-24"	"2012"	"2012"	20	120695	16.6
	"DuPage County, IL"	"17043"	"15-24 years"	"15-24"	"2013"	"2013"	16	121846	Unreliable
	"DuPage County, IL"	"17043"	"15-24 years"	"15-24"	"2014"	"2014"	18	122088	Unreliable
	"DuPage County, IL"	"17043"	"15-24 years"	"15-24"	"2015"	"2015"	19	123157	Unreliable
	"DuPage County, IL"	"17043"	"15-24 years"	"15-24"	"2016"	"2016"	15	121658	Unreliable
	"DuPage County, IL"	"17043"	"15-24 years"	"15-24"	"2017"	"2017"	13	119548	Unreliable
	"DuPage County, IL"	"17043"	"25-34 years"	"25-34"	"2012"	"2012"	23	120126	19.1
	"DuPage County, IL"	"17043"	"25-34 years"	"25-34"	"2013"	"2013"	23	119463	19.3
	"DuPage County, IL"	"17043"	"25-34 years"	"25-34"	"2014"	"2014"	21	118234	17.8
	"DuPage County, IL"	"17043"	"25-34 years"	"25-34"	"2015"	"2015"	24	117649	20.4
	"DuPage County, IL"	"17043"	"25-34 years"	"25-34"	"2016"	"2016"	29	117435	24.7
	"DuPage County, IL"	"17043"	"25-34 years"	"25-34"	"2017"	"2017"	39	117357	33.2
	"DuPage County, IL"	"17043"	"35-44 years"	"35-44"	"2012"	"2012"	14	123588	Unreliable
	"DuPage County, IL"	"17043"	"35-44 years"	"35-44"	"2013"	"2013"	11	122226	Unreliable
	"DuPage County, IL"	"17043"	"35-44 years"	"35-44"	"2014"	"2014"	13	121603	Unreliable
	"DuPage County, IL"	"17043"	"35-44 years"	"35-44"	"2015"	"2015"	17	120748	Unreliable
	"DuPage County, IL"	"17043"	"35-44 years"	"35-44"	"2016"	"2016"	22	118859	18.5
	"DuPage County, IL"	"17043"	"35-44 years"	"35-44"	"2017"	"2017"	26	119584	21.7
	"DuPage County, IL"	"17043"	"45-54 years"	"45-54"	"2012"	"2012"	18	145561	Unreliable
	"DuPage County, IL"	"17043"	"45-54 years"	"45-54"	"2014"	"2014"	10	140118	Unreliable
	"DuPage County, IL"	"17043"	"45-54 years"	"45-54"	"2016"	"2016"	15	133626	Unreliable
	"DuPage County, IL"	"17043"	"45-54 years"	"45-54"	"2017"	"2017"	16	129965	Unreliable
	"DuPage County, IL"	"17043"	"55-64 years"	"55-64"	"2016"	"2016"	11	129437	Unreliable
	"Kane County, IL"	"17089"	"25-34 years"	"25-34"	"2016"	"2016"	13	63638	Unreliable
	"Kane County, IL"	"17089"	"25-34 years"	"25-34"	"2017"	"2017"	19	64242	Unreliable
	"Kane County, IL"	"17089"	"35-44 years"	"35-44"	"2016"	"2016"	13	72127	Unreliable
	"Kane County, IL"	"17089"	"35-44 years"	"35-44"	"2017"	"2017"	13	71741	Unreliable
	"Lake County, IL"	"17097"	"15-24 years"	"15-24"	"2012"	"2012"	16	99964	Unreliable
	"Lake County, IL"	"17097"	"15-24 years"	"15-24"	"2015"	"2015"	14	106332	Unreliable
	"Lake County, IL"	"17097"	"25-34 years"	"25-34"	"2012"	"2012"	16	79065	Unreliable
	"Lake County, IL"	"17097"	"25-34 years"	"25-34"	"2013"	"2013"	19	77868	Unreliable
	"Lake County, IL"	"17097"	"25-34 years"	"25-34"	"2014"	"2014"	25	77473	32.3
	"Lake County, IL"	"17097"	"25-34 years"	"25-34"	"2015"	"2015"	18	76381	Unreliable
	"Lake County, IL"	"17097"	"25-34 years"	"25-34"	"2016"	"2016"	18	76892	Unreliable
	"Lake County, IL"	"17097"	"25-34 years"	"25-34"	"2017"	"2017"	20	78213	25.6
	"Lake County, IL"	"17097"	"35-44 years"	"35-44"	"2015"	"2015"	17	89912	Unreliable
	"Lake County, IL"	"17097"	"35-44 years"	"35-44"	"2016"	"2016"	17	88458	Unreliable
	"Lake County, IL"	"17097"	"45-54 years"	"45-54"	"2012"	"2012"	19	112137	Unreliable
	"Lake County, IL"	"17097"	"45-54 years"	"45-54"	"2015"	"2015"	10	106740	Unreliable
	"Lake County, IL"	"17097"	"55-64 years"	"55-64"	"2014"	"2014"	10	90780	Unreliable
	"Lake County, IL"	"17097"	"55-64 years"	"55-64"	"2016"	"2016"	12	94092	Unreliable
	"LaSalle County, IL"	"17099"	"35-44 years"	"35-44"	"2017"	"2017"	13	12803	Unreliable
	"McHenry County, IL"	"17111"	"25-34 years"	"25-34"	"2014"	"2014"	10	33144	Unreliable
	"McHenry County, IL"	"17111"	"25-34 years"	"25-34"	"2016"	"2016"	12	33851	Unreliable
	"McHenry County, IL"	"17111"	"25-34 years"	"25-34"	"2017"	"2017"	19	34600	Unreliable
	"McHenry County, IL"	"17111"	"35-44 years"	"35-44"	"2015"	"2015"	10	40131	Unreliable
	"McHenry County, IL"	"17111"	"35-44 years"	"35-44"	"2016"	"2016"	13	39084	Unreliable
	"McHenry County, IL"	"17111"	"35-44 years"	"35-44"	"2017"	"2017"	13	38781	Unreliable
	"McHenry County, IL"	"17111"	"45-54 years"	"45-54"	"2017"	"2017"	11	48154	Unreliable
	"McHenry County, IL"	"17111"	"55-64 years"	"55-64"	"2017"	"2017"	11	44392	Unreliable
	"Madison County, IL"	"17119"	"25-34 years"	"25-34"	"2012"	"2012"	17	34980	Unreliable
	"Madison County, IL"	"17119"	"25-34 years"	"25-34"	"2014"	"2014"	22	35582	61.8
	"Madison County, IL"	"17119"	"25-34 years"	"25-34"	"2015"	"2015"	16	36101	Unreliable
	"Madison County, IL"	"17119"	"25-34 years"	"25-34"	"2016"	"2016"	12	36373	Unreliable
	"Madison County, IL"	"17119"	"25-34 years"	"25-34"	"2017"	"2017"	10	35974	Unreliable
	"Madison County, IL"	"17119"	"35-44 years"	"35-44"	"2014"	"2014"	20	32651	61.3
	"Madison County, IL"	"17119"	"35-44 years"	"35-44"	"2015"	"2015"	18	32272	Unreliable
	"Madison County, IL"	"17119"	"35-44 years"	"35-44"	"2017"	"2017"	10	31999	Unreliable
	"Madison County, IL"	"17119"	"45-54 years"	"45-54"	"2014"	"2014"	15	37207	Unreliable
	"Madison County, IL"	"17119"	"45-54 years"	"45-54"	"2015"	"2015"	12	36556	Unreliable
	"Madison County, IL"	"17119"	"45-54 years"	"45-54"	"2016"	"2016"	10	35858	Unreliable
	"Madison County, IL"	"17119"	"45-54 years"	"45-54"	"2017"	"2017"	12	35078	Unreliable
	"St. Clair County, IL"	"17163"	"25-34 years"	"25-34"	"2012"	"2012"	10	35151	Unreliable
	"St. Clair County, IL"	"17163"	"25-34 years"	"25-34"	"2016"	"2016"	11	34498	Unreliable
	"Sangamon County, IL"	"17167"	"25-34 years"	"25-34"	"2015"	"2015"	11	25551	Unreliable
	"Sangamon County, IL"	"17167"	"35-44 years"	"35-44"	"2012"	"2012"	10	24354	Unreliable
	"Sangamon County, IL"	"17167"	"55-64 years"	"55-64"	"2014"	"2014"	12	27829	Unreliable
	"Tazewell County, IL"	"17179"	"25-34 years"	"25-34"	"2016"	"2016"	11	16483	Unreliable
	"Will County, IL"	"17197"	"15-24 years"	"15-24"	"2012"	"2012"	19	93328	Unreliable
	"Will County, IL"	"17197"	"15-24 years"	"15-24"	"2013"	"2013"	14	95487	Unreliable
	"Will County, IL"	"17197"	"15-24 years"	"15-24"	"2014"	"2014"	14	96726	Unreliable
	"Will County, IL"	"17197"	"15-24 years"	"15-24"	"2015"	"2015"	12	97805	Unreliable
	"Will County, IL"	"17197"	"15-24 years"	"15-24"	"2016"	"2016"	10	97661	Unreliable
	"Will County, IL"	"17197"	"25-34 years"	"25-34"	"2012"	"2012"	18	80041	Unreliable
	"Will County, IL"	"17197"	"25-34 years"	"25-34"	"2013"	"2013"	10	78887	Unreliable
	"Will County, IL"	"17197"	"25-34 years"	"25-34"	"2014"	"2014"	17	78617	Unreliable
	"Will County, IL"	"17197"	"25-34 years"	"25-34"	"2015"	"2015"	16	78885	Unreliable
	"Will County, IL"	"17197"	"25-34 years"	"25-34"	"2016"	"2016"	33	79966	41.3
	"Will County, IL"	"17197"	"25-34 years"	"25-34"	"2017"	"2017"	40	81297	49.2
	"Will County, IL"	"17197"	"35-44 years"	"35-44"	"2013"	"2013"	13	101185	Unreliable
	"Will County, IL"	"17197"	"35-44 years"	"35-44"	"2014"	"2014"	13	99690	Unreliable
	"Will County, IL"	"17197"	"35-44 years"	"35-44"	"2015"	"2015"	25	97737	25.6
	"Will County, IL"	"17197"	"35-44 years"	"35-44"	"2016"	"2016"	20	95716	20.9
	"Will County, IL"	"17197"	"35-44 years"	"35-44"	"2017"	"2017"	22	94589	23.3
	"Will County, IL"	"17197"	"45-54 years"	"45-54"	"2014"	"2014"	12	105754	Unreliable
	"Will County, IL"	"17197"	"45-54 years"	"45-54"	"2015"	"2015"	15	106109	Unreliable
	"Will County, IL"	"17197"	"45-54 years"	"45-54"	"2016"	"2016"	14	106009	Unreliable
	"Will County, IL"	"17197"	"45-54 years"	"45-54"	"2017"	"2017"	21	105247	20.0
	"Will County, IL"	"17197"	"55-64 years"	"55-64"	"2017"	"2017"	10	85831	Unreliable
	"Winnebago County, IL"	"17201"	"25-34 years"	"25-34"	"2012"	"2012"	11	36130	Unreliable
	"Winnebago County, IL"	"17201"	"25-34 years"	"25-34"	"2013"	"2013"	17	35550	Unreliable
	"Winnebago County, IL"	"17201"	"25-34 years"	"25-34"	"2014"	"2014"	16	35239	Unreliable
	"Winnebago County, IL"	"17201"	"25-34 years"	"25-34"	"2015"	"2015"	15	35214	Unreliable
	"Winnebago County, IL"	"17201"	"25-34 years"	"25-34"	"2016"	"2016"	24	35642	67.3
	"Winnebago County, IL"	"17201"	"25-34 years"	"25-34"	"2017"	"2017"	16	35769	Unreliable
	"Winnebago County, IL"	"17201"	"35-44 years"	"35-44"	"2013"	"2013"	11	36106	Unreliable
	"Winnebago County, IL"	"17201"	"35-44 years"	"35-44"	"2014"	"2014"	12	35526	Unreliable
	"Winnebago County, IL"	"17201"	"35-44 years"	"35-44"	"2015"	"2015"	17	34678	Unreliable
	"Winnebago County, IL"	"17201"	"35-44 years"	"35-44"	"2016"	"2016"	18	33904	Unreliable
	"Winnebago County, IL"	"17201"	"35-44 years"	"35-44"	"2017"	"2017"	18	33414	Unreliable
	"Winnebago County, IL"	"17201"	"45-54 years"	"45-54"	"2013"	"2013"	16	41126	Unreliable
	"Winnebago County, IL"	"17201"	"45-54 years"	"45-54"	"2014"	"2014"	15	40360	Unreliable
	"Winnebago County, IL"	"17201"	"45-54 years"	"45-54"	"2015"	"2015"	12	39537	Unreliable
	"Winnebago County, IL"	"17201"	"45-54 years"	"45-54"	"2016"	"2016"	16	38456	Unreliable
	"Winnebago County, IL"	"17201"	"45-54 years"	"45-54"	"2017"	"2017"	19	37490	Unreliable
	"Winnebago County, IL"	"17201"	"55-64 years"	"55-64"	"2016"	"2016"	13	39224	Unreliable
	"Lake County, IN"	"18089"	"25-34 years"	"25-34"	"2016"	"2016"	11	59407	Unreliable
	"Lake County, IN"	"18089"	"25-34 years"	"25-34"	"2017"	"2017"	22	59301	37.1
	"Lake County, IN"	"18089"	"35-44 years"	"35-44"	"2013"	"2013"	17	61361	Unreliable
	"Lake County, IN"	"18089"	"35-44 years"	"35-44"	"2016"	"2016"	16	60909	Unreliable
	"Lake County, IN"	"18089"	"35-44 years"	"35-44"	"2017"	"2017"	23	60974	37.7
	"Lake County, IN"	"18089"	"45-54 years"	"45-54"	"2014"	"2014"	11	66369	Unreliable
	"Lake County, IN"	"18089"	"45-54 years"	"45-54"	"2016"	"2016"	10	63497	Unreliable
	"Lake County, IN"	"18089"	"45-54 years"	"45-54"	"2017"	"2017"	16	62227	Unreliable
	"Lake County, IN"	"18089"	"55-64 years"	"55-64"	"2017"	"2017"	13	67360	Unreliable
	"Marion County, IN"	"18097"	"15-24 years"	"15-24"	"2017"	"2017"	12	125119	Unreliable
	"Marion County, IN"	"18097"	"25-34 years"	"25-34"	"2012"	"2012"	13	149682	Unreliable
	"Marion County, IN"	"18097"	"25-34 years"	"25-34"	"2013"	"2013"	13	152500	Unreliable
	"Marion County, IN"	"18097"	"25-34 years"	"25-34"	"2014"	"2014"	18	153471	Unreliable
	"Marion County, IN"	"18097"	"25-34 years"	"25-34"	"2015"	"2015"	27	155006	17.4
